Time	Target_Speed	Vehicle_COM_Speed	Long_Slip	Long_Tire_Force	Brake_Torque	Wheel_Omega	Spindle_Omega	Wheel_Torque	
+4.410000	+26.820000	+3.734827	+2.455120	+3314.593037	+0.000000	+33.225716	-33.225722	+1297.829031	
+4.412000	+26.820000	+3.741783	+2.451660	+3314.669109	+0.000000	+33.257516	-33.257509	+1297.991141	
+4.414000	+26.820000	+3.748171	+2.448718	+3314.669714	+0.000000	+33.288977	-33.288980	+1297.541390	
+4.416000	+26.820000	+3.753851	+2.445846	+3314.641416	+0.000000	+33.320058	-33.320058	+1297.011370	
+4.418000	+26.820000	+3.758641	+2.444245	+3314.577438	+0.000000	+33.350537	-33.350537	+1296.178449	
+4.420000	+26.820000	+3.762686	+2.442850	+3314.526682	+0.000000	+33.380156	-33.380158	+1295.030722	
+4.422000	+26.820000	+3.766014	+2.442667	+3314.479308	+0.000000	+33.409015	-33.409018	+1293.997988	
+4.424000	+26.820000	+3.768908	+2.442127	+3314.487660	+0.000000	+33.437030	-33.437035	+1292.881264	
+4.426000	+26.820000	+3.771343	+2.443272	+3314.514753	+0.000000	+33.464499	-33.464499	+1292.133349	
+4.428000	+26.820000	+3.773556	+2.443543	+3314.636157	+0.000000	+33.491460	-33.491457	+1291.479529	
+4.430000	+26.820000	+3.775605	+2.444649	+3314.815054	+0.000000	+33.518344	-33.518344	+1291.361480	
+4.432000	+26.820000	+3.777750	+2.445211	+3315.086162	+0.000000	+33.545239	-33.545239	+1291.397661	
+4.434000	+26.820000	+3.780139	+2.446658	+3315.412196	+0.000000	+33.572474	-33.572474	+1291.859219	
+4.436000	+26.820000	+3.783114	+2.447025	+3315.803460	+0.000000	+33.600113	-33.600114	+1292.447018	
+4.438000	+26.820000	+3.786874	+2.447085	+3316.220811	+0.000000	+33.628514	-33.628514	+1293.488536	
+4.440000	+26.820000	+3.791468	+2.446518	+3316.649315	+0.000000	+33.657621	-33.657623	+1294.479239	
+4.442000	+26.820000	+3.796855	+2.445115	+3317.075653	+0.000000	+33.687507	-33.687511	+1295.560958	
+4.444000	+26.820000	+3.802885	+2.443274	+3317.480502	+0.000000	+33.718151	-33.718152	+1296.606807	
+4.446000	+26.820000	+3.809414	+2.440859	+3317.848711	+0.000000	+33.749329	-33.749322	+1297.366785	
+4.448000	+26.820000	+3.816332	+2.437903	+3318.153370	+0.000000	+33.780857	-33.780857	+1297.883182	
+4.450000	+26.820000	+3.823460	+2.434912	+3318.427649	+0.000000	+33.812489	-33.812489	+1298.065344	
+4.452000	+26.820000	+3.830674	+2.431501	+3318.588408	+0.000000	+33.843925	-33.843923	+1297.849919	
+4.454000	+26.820000	+3.837781	+2.428100	+3318.676428	+0.000000	+33.874905	-33.874905	+1297.293047	
+4.456000	+26.820000	+3.844513	+2.424851	+3318.682524	+0.000000	+33.905205	-33.905205	+1296.412850	
+4.458000	+26.820000	+3.850624	+2.421831	+3318.632226	+0.000000	+33.934611	-33.934610	+1295.242948	
+4.460000	+26.820000	+3.855906	+2.419534	+3318.543877	+0.000000	+33.962968	-33.962968	+1293.851447	
+4.462000	+26.820000	+3.859769	+2.417749	+3318.446165	+0.000000	+43.106925	-43.106923	+12688.261124	
+4.464000	+26.820000	+3.863477	+3.329356	+3316.298670	+0.000000	+43.208039	-43.208039	+1384.612906	
+4.466000	+26.820000	+3.866610	+3.335314	+3311.884780	+0.000000	+43.306942	-43.306952	+1381.732087	
+4.468000	+26.820000	+3.869490	+3.342191	+3306.606151	+0.000000	+43.449661	-43.449661	+1435.663035	
+4.470000	+26.820000	+3.872044	+3.352816	+3300.749821	+0.000000	+43.597361	-43.597361	+1440.228460	
+4.472000	+26.820000	+3.874491	+3.364382	+3294.421234	+0.000000	+43.748845	-43.748845	+1442.971503	
+4.474000	+26.820000	+3.876811	+3.378176	+3287.779411	+0.000000	+43.903246	-43.903252	+1444.432155	
+4.476000	+26.820000	+3.879298	+3.390691	+3281.015288	+0.000000	+44.060010	-44.060007	+1445.042627	
+4.478000	+26.820000	+3.882219	+3.403594	+3274.207895	+0.000000	+44.218495	-44.218494	+1444.729754	
+4.480000	+26.820000	+3.885796	+3.416471	+3267.448621	+0.000000	+44.378447	-44.378447	+1444.058842	
+4.482000	+26.820000	+3.890214	+3.428223	+3260.831190	+0.000000	+44.539578	-44.539575	+1443.011009	
+4.484000	+26.820000	+3.895438	+3.439505	+3254.419899	+0.000000	+44.701608	-44.701620	+1441.625224	
+4.486000	+26.820000	+3.901403	+3.449585	+3248.284185	+0.000000	+44.864641	-44.864641	+1440.411525	
+4.488000	+26.820000	+3.907924	+3.459173	+3242.462679	+0.000000	+45.028323	-45.028324	+1438.825464	
+4.490000	+26.820000	+3.914919	+3.467790	+3237.000736	+0.000000	+45.192715	-45.192714	+1437.410848	
+4.492000	+26.820000	+3.922226	+3.476255	+3231.908411	+0.000000	+45.357695	-45.357696	+1435.952127	
+4.494000	+26.820000	+3.929670	+3.484493	+3227.205121	+0.000000	+45.523228	-45.523220	+1434.577293	
+4.496000	+26.820000	+3.937132	+3.492191	+3222.905539	+0.000000	+45.689206	-45.689204	+1433.206152	
+4.498000	+26.820000	+3.944372	+3.500111	+3219.013604	+0.000000	+45.855512	-45.855512	+1431.823276	
+4.500000	+26.820000	+3.951135	+3.508320	+3215.543567	+0.000000	+46.022019	-46.022014	+1430.429694	
+4.502000	+26.820000	+3.957166	+3.517239	+3212.516988	+0.000000	+46.188596	-46.188595	+1429.029422	
+4.504000	+26.820000	+3.962354	+3.526999	+3209.949893	+0.000000	+46.355258	-46.355258	+1427.807375	
+4.506000	+26.820000	+3.966779	+3.537589	+3207.853065	+0.000000	+46.521846	-46.521851	+1426.556924	
+4.508000	+26.820000	+3.970491	+3.549500	+3206.227008	+0.000000	+46.688252	-46.688254	+1425.347131	
+4.510000	+26.820000	+3.973703	+3.561598	+3205.059097	+0.000000	+46.854365	-46.854371	+1424.186546	
+4.512000	+26.820000	+3.976477	+3.574840	+3204.348089	+0.000000	+47.020088	-47.020088	+1423.075399	
+4.514000	+26.820000	+3.979002	+3.587814	+3204.079652	+0.000000	+47.185266	-47.185265	+1421.952336	
+4.516000	+26.820000	+3.981366	+3.601489	+3204.218033	+0.000000	+47.349829	-47.349829	+1420.906040	
+4.518000	+26.820000	+3.983780	+3.614882	+3204.737011	+0.000000	+47.513693	-47.513692	+1419.923692	
+4.520000	+26.820000	+3.986430	+3.628527	+3205.581231	+0.000000	+47.676760	-47.676759	+1418.963936	
+4.522000	+26.820000	+3.989654	+3.641150	+3206.703457	+0.000000	+47.838944	-47.838950	+1418.040945	
+4.524000	+26.820000	+3.993604	+3.653540	+3208.021960	+0.000000	+48.000258	-48.000252	+1417.235633	
+4.526000	+26.820000	+3.998452	+3.664321	+3209.500593	+0.000000	+48.160575	-48.160576	+1416.381393	
+4.528000	+26.820000	+4.004015	+3.674925	+3211.038988	+0.000000	+48.319964	-48.319963	+1415.660967	
+4.530000	+26.820000	+4.010217	+3.683422	+3212.645150	+0.000000	+48.478459	-48.478461	+1415.044248	
+4.532000	+26.820000	+4.017104	+3.690913	+3214.235029	+0.000000	+48.636066	-48.636064	+1414.432781	
+4.534000	+26.820000	+4.024207	+3.699390	+3215.717171	+0.000000	+48.792868	-48.792869	+1413.941758	
+4.536000	+26.820000	+4.031612	+3.705515	+3217.130169	+0.000000	+48.948943	-48.948942	+1413.549598	
+4.538000	+26.820000	+4.039111	+3.711858	+3218.367246	+0.000000	+49.104260	-49.104267	+1413.058052	
+4.540000	+26.820000	+4.046525	+3.717998	+3219.450512	+0.000000	+49.259045	-49.259045	+1412.823142	
+4.542000	+26.820000	+4.053595	+3.724244	+3220.345513	+0.000000	+49.413243	-49.413242	+1412.453657	
+4.544000	+26.820000	+4.059753	+3.730825	+3221.073205	+0.000000	+49.567059	-49.567058	+1412.285738	
+4.546000	+26.820000	+4.066062	+3.735205	+3221.729126	+0.000000	+49.720370	-49.720371	+1411.898559	
+4.548000	+26.820000	+4.070599	+3.749483	+3222.070266	+0.000000	+49.873496	-49.873495	+1411.826871	
+4.550000	+26.820000	+4.074715	+3.755675	+3222.524702	+0.000000	+50.026301	-50.026299	+1411.658630	
+4.552000	+26.820000	+4.078213	+3.765835	+3222.866604	+0.000000	+50.178676	-50.178675	+1411.158901	
+4.554000	+26.820000	+4.081243	+3.776459	+3223.203329	+0.000000	+50.330755	-50.330757	+1410.908280	
+4.556000	+26.820000	+4.083936	+3.787649	+3223.553503	+0.000000	+50.482511	-50.482511	+1410.586441	
+4.558000	+26.820000	+4.086405	+3.799195	+3223.948554	+0.000000	+50.633900	-50.633900	+1410.215940	
+4.560000	+26.820000	+4.088803	+3.810776	+3224.414148	+0.000000	+50.784929	-50.784929	+1409.863045	
+4.562000	+26.820000	+4.091398	+3.822131	+3224.960233	+0.000000	+50.935570	-50.935571	+1409.494175	
+4.564000	+26.820000	+4.094324	+3.834389	+3225.554628	+0.000000	+51.085872	-51.085866	+1409.208277	
+4.566000	+26.820000	+4.097929	+3.844817	+3226.225243	+0.000000	+51.235708	-51.235708	+1408.807002	
+4.568000	+26.820000	+4.102337	+3.854705	+3226.932839	+0.000000	+51.385186	-51.385187	+1408.537656	
+4.570000	+26.820000	+4.107574	+3.863482	+3227.667940	+0.000000	+51.534320	-51.534316	+1408.309908	
+4.572000	+26.820000	+4.113563	+3.871303	+3228.414371	+0.000000	+51.683112	-51.683113	+1408.090676	
+4.574000	+26.820000	+4.120126	+3.878464	+3229.158009	+0.000000	+51.831706	-51.831705	+1408.048162	
+4.576000	+26.820000	+4.127142	+3.884546	+3229.879806	+0.000000	+51.980131	-51.980131	+1408.044411	
+4.578000	+26.820000	+4.134494	+3.890062	+3230.566110	+0.000000	+52.128456	-52.128456	+1408.112873	
+4.580000	+26.820000	+4.142003	+3.895323	+3231.190688	+0.000000	+52.276763	-52.276764	+1408.271046	
+4.582000	+26.820000	+4.149519	+3.900186	+3231.749279	+0.000000	+52.425116	-52.425116	+1408.494342	
+4.584000	+26.820000	+4.156858	+3.905014	+3232.235129	+0.000000	+52.573569	-52.573574	+1408.759520	
+4.586000	+26.820000	+4.163714	+3.910413	+3232.654534	+0.000000	+52.722303	-52.722303	+1409.223101	
+4.588000	+26.820000	+4.169864	+3.916281	+3233.039361	+0.000000	+52.871281	-52.871281	+1409.620836	
+4.590000	+26.820000	+4.175205	+3.923046	+3233.415697	+0.000000	+53.020625	-53.020625	+1410.152746	
+4.592000	+26.820000	+4.179740	+3.930962	+3233.806572	+0.000000	+53.170322	-53.170322	+1410.662659	
+4.594000	+26.820000	+4.183610	+3.939693	+3234.245690	+0.000000	+53.320402	-53.320393	+1411.217302	
+4.596000	+26.820000	+4.186924	+3.949419	+3234.752612	+0.000000	+53.470717	-53.470720	+1411.605084	
+4.598000	+26.820000	+4.189832	+3.959545	+3235.356905	+0.000000	+53.621406	-53.621406	+1412.188091	
+4.600000	+26.820000	+4.192502	+3.970110	+3236.075258	+0.000000	+53.772309	-53.772323	+1412.605616	
+4.602000	+26.820000	+4.194985	+3.981663	+3236.903735	+0.000000	+53.923618	-53.923618	+1413.294677	
+4.604000	+26.820000	+4.197500	+3.992499	+3237.873984	+0.000000	+54.075081	-54.075080	+1413.727837	
+4.606000	+26.820000	+4.200365	+4.003200	+3238.956103	+0.000000	+54.226785	-54.226785	+1414.302138	
+4.608000	+26.820000	+4.203666	+4.015023	+3240.097605	+0.000000	+54.378748	-54.378748	+1414.947484	
+4.610000	+26.820000	+4.207768	+4.024269	+3241.317767	+0.000000	+54.530967	-54.530967	+1415.640923	
+4.612000	+26.820000	+4.212683	+4.033571	+3242.551595	+0.000000	+54.683439	-54.683439	+1416.328637	
+4.614000	+26.820000	+4.218385	+4.041594	+3243.792176	+0.000000	+54.836310	-54.836305	+1417.226815	
+4.616000	+26.820000	+4.224767	+4.048683	+3245.008702	+0.000000	+54.989577	-54.989577	+1418.114361	
+4.618000	+26.820000	+4.231669	+4.055145	+3246.173631	+0.000000	+55.143442	-55.143443	+1419.246533	
+4.620000	+26.820000	+4.238968	+4.060858	+3247.263614	+0.000000	+55.297987	-55.297987	+1420.464925	
+4.622000	+26.820000	+4.246505	+4.066231	+3248.249839	+0.000000	+55.453317	-55.453317	+1421.789731	
+4.624000	+26.820000	+4.254161	+4.071255	+3249.118760	+0.000000	+55.609603	-55.609594	+1423.292852	
+4.626000	+26.820000	+4.261706	+4.076376	+3249.848416	+0.000000	+55.766848	-55.766848	+1424.763083	
+4.628000	+26.820000	+4.268932	+4.081547	+3250.447351	+0.000000	+55.925355	-55.925355	+1426.565559	
+4.630000	+26.820000	+4.275587	+4.087349	+3250.923035	+0.000000	+56.085186	-56.085186	+1428.393055	
+4.632000	+26.820000	+4.281453	+4.094303	+3251.307649	+0.000000	+56.246493	-56.246492	+1430.369793	
+4.634000	+26.820000	+4.286497	+4.102075	+3251.627646	+0.000000	+56.409364	-56.409364	+1432.421711	
+4.636000	+26.820000	+4.290855	+4.110818	+3251.911936	+0.000000	+56.573838	-56.573838	+1434.495377	
+4.638000	+26.820000	+4.294569	+4.121174	+3252.180700	+0.000000	+56.739985	-56.739986	+1436.641887	
+4.640000	+26.820000	+4.297829	+4.131881	+3252.473278	+0.000000	+56.907846	-56.907846	+1438.840346	
+4.642000	+26.820000	+4.300748	+4.143450	+3252.809294	+0.000000	+57.077437	-57.077437	+1441.056132	
+4.644000	+26.820000	+4.303476	+4.155323	+3253.208084	+0.000000	+57.248811	-57.248811	+1443.354356	
+4.646000	+26.820000	+4.306155	+4.167751	+3253.676094	+0.000000	+57.422007	-57.422008	+1445.720615	
+4.648000	+26.820000	+4.308974	+4.180285	+3254.212333	+0.000000	+57.597083	-57.597083	+1448.184262	
+4.650000	+26.820000	+4.312263	+4.192382	+3254.809366	+0.000000	+57.774116	-57.774107	+1450.769978	
+4.652000	+26.820000	+4.316153	+4.205002	+3255.414235	+0.000000	+57.953067	-57.953064	+1453.329129	
+4.654000	+26.820000	+4.320873	+4.215976	+3256.029044	+0.000000	+58.134138	-58.134138	+1456.164470	
+4.656000	+26.820000	+4.326378	+4.226399	+3256.624451	+0.000000	+58.317381	-58.317381	+1459.050826	
+4.658000	+26.820000	+4.332752	+4.235619	+3257.194574	+0.000000	+58.502928	-58.502925	+1462.096502	
+4.660000	+26.820000	+4.339591	+4.245577	+3257.679062	+0.000000	+58.690918	-58.690931	+1465.302112	
+4.662000	+26.820000	+4.346946	+4.253412	+3258.146737	+0.000000	+58.881613	-58.881615	+1468.821576	
+4.664000	+26.820000	+4.354625	+4.261472	+3258.433074	+0.000000	+59.074940	-59.074939	+1472.201109	
+4.666000	+26.820000	+4.362488	+4.269315	+3258.655335	+0.000000	+59.271116	-59.271116	+1475.847818	
+4.668000	+26.820000	+4.370359	+4.277187	+3258.728463	+0.000000	+59.470226	-59.470226	+1479.526478	
+4.670000	+26.820000	+4.378026	+4.285278	+3258.671134	+0.000000	+59.672267	-59.672275	+1483.180282	
+4.672000	+26.820000	+4.385235	+4.293921	+3258.487862	+0.000000	+59.877271	-59.877271	+1486.812284	
+4.674000	+26.820000	+4.391758	+4.303468	+3258.206158	+0.000000	+60.084093	-60.084089	+1488.973073	
+4.676000	+26.820000	+4.397471	+4.314101	+3257.854184	+0.000000	+60.291083	-60.291102	+1489.038102	
+4.678000	+26.820000	+4.402385	+4.325727	+3257.462480	+0.000000	+60.496342	-60.496342	+1486.686612	
+4.680000	+26.820000	+4.406601	+4.338132	+3257.055207	+0.000000	+60.696617	-60.696617	+1480.266642	
+4.682000	+26.820000	+4.410205	+4.350972	+3256.674317	+0.000000	+60.888527	-60.888528	+1469.610993	
+4.684000	+26.820000	+4.413383	+4.363371	+3256.347599	+0.000000	+61.067833	-61.067833	+1453.660776	
+4.686000	+26.820000	+4.416169	+4.375816	+3256.094122	+0.000000	+61.229178	-61.229168	+1431.025533	
+4.688000	+26.820000	+4.418674	+4.386722	+3255.946564	+0.000000	+61.363444	-61.363442	+1397.028815	
+4.690000	+26.820000	+4.421096	+4.395314	+3255.923498	+0.000000	+61.469241	-61.469241	+1361.318739	
+4.692000	+26.820000	+4.423616	+4.401716	+3256.019144	+0.000000	+61.540946	-61.540946	+1318.620243	
+4.694000	+26.820000	+4.426494	+4.404701	+3256.244660	+0.000000	+61.577793	-61.577775	+1275.008888	
+4.696000	+26.820000	+4.429951	+4.404058	+3256.555418	+0.000000	+61.581352	-61.581351	+1233.411740	
+4.698000	+26.820000	+4.434069	+4.399893	+3256.954629	+0.000000	+61.556114	-61.556114	+1197.459712	
+4.700000	+26.820000	+4.438840	+4.392285	+3257.453814	+0.000000	+61.507883	-61.507883	+1168.791165	
+4.702000	+26.820000	+4.444146	+4.381896	+3258.054520	+0.000000	+61.443720	-61.443720	+1148.972043	
+4.704000	+26.820000	+4.450057	+4.368824	+3258.785615	+0.000000	+61.370880	-61.370884	+1138.251132	
+4.706000	+26.820000	+4.456198	+4.356448	+3259.588172	+0.000000	+61.295160	-61.295161	+1134.798541	
+4.708000	+26.820000	+4.462639	+4.341474	+3260.549980	+0.000000	+61.223200	-61.223200	+1139.708365	
+4.710000	+26.820000	+4.469213	+4.327034	+3261.625011	+0.000000	+61.158998	-61.158998	+1149.619630	
+4.712000	+26.820000	+4.475719	+4.313565	+3262.818275	+0.000000	+61.105230	-61.105231	+1162.933738	
+4.714000	+26.820000	+4.481952	+4.300786	+3264.156062	+0.000000	+61.064178	-61.064178	+1179.144285	
+4.716000	+26.820000	+4.487650	+4.289788	+3265.648355	+0.000000	+61.037280	-61.037280	+1197.192477	
+4.718000	+26.820000	+4.492677	+4.280603	+3267.322037	+0.000000	+61.025184	-61.025183	+1216.109664	
+4.720000	+26.820000	+4.497012	+4.273733	+3269.186886	+0.000000	+61.027943	-61.027944	+1235.155464	
+4.722000	+26.820000	+4.500614	+4.269581	+3271.225437	+0.000000	+61.045184	-61.045143	+1253.800043	
+4.724000	+26.820000	+4.503733	+4.266660	+3273.499416	+0.000000	+61.076204	-61.076205	+1271.676848	
+4.726000	+26.820000	+4.506391	+4.266062	+3275.944155	+0.000000	+61.120208	-61.120212	+1288.596498	
+4.728000	+26.820000	+4.508876	+4.266007	+3278.599507	+0.000000	+61.176198	-61.176200	+1304.372901	
+4.730000	+26.820000	+4.511126	+4.269146	+3281.403814	+0.000000	+61.243250	-61.243248	+1319.049925	
+4.732000	+26.820000	+4.513457	+4.271596	+3284.396858	+0.000000	+61.320276	-61.320277	+1332.469181	
+4.734000	+26.820000	+4.515976	+4.276019	+3287.500174	+0.000000	+61.406402	-61.406399	+1344.827207	
+4.736000	+26.820000	+4.518963	+4.280220	+3290.700549	+0.000000	+61.500520	-61.500528	+1355.886598	
+4.738000	+26.820000	+4.522634	+4.284593	+3293.940759	+0.000000	+61.601875	-61.601875	+1366.022839	
+4.740000	+26.820000	+4.527148	+4.288647	+3297.180911	+0.000000	+61.709308	-61.709308	+1374.746336	
+4.742000	+26.820000	+4.532480	+4.292530	+3300.381566	+0.000000	+61.821922	-61.821922	+1382.349729	
+4.744000	+26.820000	+4.538545	+4.295723	+3303.527780	+0.000000	+61.938626	-61.938631	+1388.584545	
+4.746000	+26.820000	+4.545208	+4.298355	+3306.589520	+0.000000	+62.058354	-62.058354	+1393.456933	
+4.748000	+26.820000	+4.552343	+4.300537	+3309.539100	+0.000000	+62.179685	-62.179692	+1396.525415	
+4.750000	+26.820000	+4.559728	+4.302486	+3312.340090	+0.000000	+62.301270	-62.301272	+1397.865605	
+4.752000	+26.820000	+4.567383	+4.303577	+3314.993941	+0.000000	+62.421299	-62.421299	+1396.901408	
+4.754000	+26.820000	+4.574887	+4.305412	+3317.446170	+0.000000	+62.538081	-62.538079	+1393.758378	
+4.756000	+26.820000	+4.582159	+4.306067	+3319.736200	+0.000000	+62.649465	-62.649464	+1387.882467	
+4.758000	+26.820000	+4.588743	+4.306940	+3321.844286	+0.000000	+62.753618	-62.753640	+1379.636253	
+4.760000	+26.820000	+4.595098	+4.306364	+3323.837414	+0.000000	+62.848222	-62.848220	+1368.425574	
+4.762000	+26.820000	+4.600096	+4.310551	+3325.608287	+0.000000	+62.931307	-62.931306	+1354.692120	
+4.764000	+26.820000	+4.604422	+4.310211	+3327.350698	+0.000000	+63.000433	-63.000433	+1337.920590	
+4.766000	+26.820000	+4.608001	+4.311205	+3328.979923	+0.000000	+63.054346	-63.054346	+1319.461214	
+4.768000	+26.820000	+4.610953	+4.311673	+3330.540791	+0.000000	+63.089753	-63.089753	+1296.903860	
+4.770000	+26.820000	+4.613438	+4.311185	+3332.055776	+0.000000	+63.109060	-63.109060	+1277.321369	
+4.772000	+26.820000	+4.615581	+4.310046	+3333.543043	+0.000000	+63.113742	-63.113742	+1259.562284	
+4.774000	+26.820000	+4.617554	+4.307844	+3335.027226	+0.000000	+63.105419	-63.105419	+1243.820994	
+4.776000	+26.820000	+4.619554	+4.304846	+3336.512269	+0.000000	+63.086861	-63.086856	+1231.533937	
+4.778000	+26.820000	+4.621834	+4.300850	+3337.983077	+0.000000	+63.063204	-63.063204	+1225.670003	
+4.780000	+26.820000	+4.624675	+4.295878	+3339.489941	+0.000000	+63.036823	-63.036823	+1222.773104	
+4.782000	+26.820000	+4.628236	+4.290253	+3340.943797	+0.000000	+63.009985	-63.009984	+1222.698260	
+4.784000	+26.820000	+4.632622	+4.283416	+3342.397357	+0.000000	+62.984829	-62.984828	+1225.309458	
+4.786000	+26.820000	+4.637770	+4.276160	+3343.828018	+0.000000	+62.963302	-62.963303	+1230.320008	
+4.788000	+26.820000	+4.643572	+4.268150	+3345.276478	+0.000000	+62.946900	-62.946907	+1237.196563	
+4.790000	+26.820000	+4.649946	+4.259725	+3346.703537	+0.000000	+62.936776	-62.936776	+1245.490430	
+4.792000	+26.820000	+4.656674	+4.251835	+3348.116376	+0.000000	+62.933710	-62.933710	+1254.762887	
+4.794000	+26.820000	+4.663673	+4.243483	+3349.527855	+0.000000	+62.938084	-62.938086	+1264.501304	
+4.796000	+26.820000	+4.670762	+4.235719	+3350.918923	+0.000000	+62.950142	-62.950142	+1274.528551	
+4.798000	+26.820000	+4.677747	+4.228464	+3352.301880	+0.000000	+62.969803	-62.969803	+1284.454618	
+4.800000	+26.820000	+4.684400	+4.222203	+3353.684080	+0.000000	+62.996876	-62.996876	+1294.131853	
+4.802000	+26.820000	+4.690463	+4.217079	+3355.081285	+0.000000	+63.031024	-63.031025	+1303.388808	
+4.804000	+26.820000	+4.695811	+4.213141	+3356.536876	+0.000000	+63.071773	-63.071783	+1312.059978	
+4.806000	+26.820000	+4.700403	+4.210769	+3358.051468	+0.000000	+63.118680	-63.118680	+1320.182959	
+4.808000	+26.820000	+4.704298	+4.209748	+3359.640359	+0.000000	+63.170998	-63.171002	+1327.411841	
+4.810000	+26.820000	+4.707661	+4.209661	+3361.315063	+0.000000	+63.228143	-63.228143	+1333.937168	
+4.812000	+26.820000	+4.710582	+4.211073	+3363.072042	+0.000000	+63.289461	-63.289461	+1339.678705	
+4.814000	+26.820000	+4.713192	+4.213043	+3364.923585	+0.000000	+63.354217	-63.354217	+1344.545084	
+4.816000	+26.820000	+4.715666	+4.215305	+3366.856020	+0.000000	+63.421735	-63.421735	+1348.596656	
+4.818000	+26.820000	+4.718132	+4.218364	+3368.870085	+0.000000	+63.491261	-63.491261	+1351.742411	
+4.820000	+26.820000	+4.720830	+4.221187	+3370.939645	+0.000000	+63.561954	-63.561954	+1353.870828	
